,4G_RRC_SETUP_FAILURES_OVERALL,4G_4G2G_CSFB_ATT,4G_4G2G_CSFB_SHARE,4G_4G2G_OUT_HO_ATT_SRVCC,4G_4G2G_OUT_HO_FAILURES_SRVCC,4G_4G2G_OUT_HO_SUCC_RATE_SRVCC,4G_4G2G_OUT_HO_SUCC_SRVCC,4G_4G2G_SRVCC_SHARE,4G_4G3G_CSFB_ATT,4G_4G3G_CSFB_SHARE,4G_4G3G_OUT_HO_ATT_SRVCC,4G_4G3G_OUT_HO_FAILURES_SRVCC,4G_4G3G_OUT_HO_SUCC_RATE_SRVCC,4G_4G3G_OUT_HO_SUCC_SRVCC,4G_4G3G_SRVCC_SHARE,4G_4G4G_OUT_HO_ATT_OVERALL,4G_4G4G_OUT_HO_ATT_VOICE,4G_4G4G_OUT_HO_FAILURES_OVERALL,4G_4G4G_OUT_HO_FAILURES_VOICE,4G_4G4G_OUT_HO_SUCC_OVERALL,4G_4G4G_OUT_HO_SUCC_RATE_OVERALL,4G_4G4G_OUT_HO_SUCC_RATE_VOICE,LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1,LTE_Avg_Cell_Throughput_UL_Mbps_LTE_1,LTE_ERAB_Accessibility_Ratio_LTE_1,LTE_ERAB_Drop_per_GByte_LTE_1,LTE_ERAB_Drop_Ratio_LTE_1,LTE_Nbr_of_Cells_LTE_1,LTE_Traffic_Volume_DL_GBytes_LTE_1,LTE_Traffic_Volume_UL_GBytes_LTE_1,4G_Cell_Availability,4G_TRAFFIC_VOLUME_DL_OVERALL,4G_TRAFFIC_VOLUME_OVERALL,4G_TRAFFIC_VOLUME_UL_OVERALL,4G_HO_SRVCC_SUCCESSES,4G_BPCR_OVERALL_RRC_SUCC_MV_LN,4G_BPCR_OVERALL_RRC_ATT_MV_LN,4G_BPCR_OVERALL_eRAB_SUCC_MV_LN,4G_BPCR_OVERALL_eRAB_ATT_MV_LN,4G_Active_Users_Avg_BH_GL,4G_DL_PRB_Utilisation_GL,4G_AVERAGE_ACTIVE_USERS,4G_OUT_HO_ATT_SRVCC_OVERALL,4G_OUT_HO_SRVCC_FAILURES_OVERALL,4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL,4G_OUT_HO_SUCC_SRVCC_OVERALL,4G_BPCR_DATA,4G_BPCR_VOICE,4G_DPCR_DATA,4G_DPCR_VOICE,4G_TRAFFIC_VOLUME_DL_DATA_NOK,4G_TRAFFIC_VOLUME_UL_DATA_NOK,4G_TRAFFIC_VOLUME_VOICE_NOK,4G_DL_MAX_THROUGHPUT_NOK,4G_UL_MAX_THROUGHPUT_NOK,4G_HO_ATTEMPTS,4G_HO_ATTEMPTS_NOK,4G_HO_FAILURES,4G_HO_SRVCC_ATTEMPTS,4G_HO_SRVCC_ATTEMPTS_NOK,4G_RRC_SETUP_ATTEMPTS_OVERALL,4G_RRC_SETUP_SUCCESSES_OVERALL,4G_ERAB_DROPS_DATA,4G_ERAB_DROPS_VOICE,4G_ERAB_SEIZURES_DATA,4G_ERAB_SEIZURES_VOICE,4G_ERAB_SETUP_ATTEMPTS_DATA,4G_ERAB_SETUP_ATTEMPTS_VOICE,4G_ERAB_SETUP_SUCCESSES_DATA,4G_ERAB_SETUP_SUCCESSES_VOICE,4G_BPCR_OVERALL_NOK,4G_BROADBAND_ACTIVE_USERS_Hour_new,4G_CELL_AVAILABLE_SECONDS,4G_CELL_PLANNED_AVAILABLE_SECONDS,4G_CELL_UNAVAILABLE_SECONDS,4G_DPCR_OVERALL,4G_ERAB_DROPS_OVERALL,4G_ERAB_SEIZURES_OVERALL,4G_ERAB_SETUP_ATTEMPTS_OVERALL,4G_ERAB_SETUP_FAILURES_DATA,4G_ERAB_SETUP_FAILURES_OVERALL,4G_ERAB_SETUP_FAILURES_VOICE,4G_ERAB_SETUP_SUCCESS_RATE_DATA,4G_ERAB_SETUP_SUCCESS_RATE_OVERALL,4G_ERAB_SETUP_SUCCESS_RATE_VOICE,4G_ERAB_SETUP_SUCCESSES_OVERALL,4G_IMS_SIG_ATTEMPTS,4G_IMS_SIG_FAILURES,4G_IMS_SIG_SUCCESS_RATE,4G_IMS_SIG_SUCCESSES,4G_MIMO_SPATIAL_MUX_SHARE,4G_RRC_SETUP_SUCCESS_RATE_OVERALL,4G_S1_SETUP_ATTEMPTS_OVERALL,4G_S1_SETUP_FAILURES_OVERALL,4G_S1_SETUP_SUCC_RATE_OVERALL,4G_S1_SETUP_SUCCESSES_OVERALL,NE_STATE,eCell.OMC_Name,OMC_NAME
101320031L2,0,0,0.00%,0,0,0,0,0.00%,3,100.00%,3,0,100.00%,3,100.00%,135,20,0,0,135,100.00%,100.00%,8.181 Mbps,0.525 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.6811 GBytes,0.2202 GBytes,100.00%,3,3.65,0,3,3802,3802,5950,5950,0,44.20%,26,3,0,100.00%,3,0.03%,0.03%,0.00%,0.00%,3.43,0.22,2.27 E,55.1,13,135,135,0,3,3,3802,3802,0,0,6522,16,3252,14,3252,14,0.03%,0,3600,3600,0,0.00%,0,6538,5950,0,0,0,100.00%,100.00%,100.00%,5950,2684,0,100.00%,2684,41.89%,100.00%,3802,1,99.97%,3801,Active,0,nokiaLTENordOst1
101320031L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disabled,0,nokiaLTENordOst1
101320031L3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2,0,0,157,100.00%,100.00%,12.694 Mbps,0.407 Mbps,0,0.00 Drop/Gbyte,0.00%,1,5.7115 GBytes,0.1709 GBytes,100.00%,5,5.49,0,0,3147,3148,3875,3878,0,66.10%,23,0,0,0,0,0.13%,0.03%,0.05%,0.00%,5.32,0.17,0.94 E,54.6,2.8,157,157,0,0,0,3148,3147,2,0,4206,9,2113,6,2111,6,0.11%,0,3600,3600,0,0.05%,2,4215,3878,2,3,0,99.91%,99.92%,100.00%,3875,1759,1,99.94%,1758,13.81%,99.97%,3147,0,100.00%,3147,Active,0,nokiaLTENordOst1
101320031L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disabled,0,nokiaLTENordOst1
101320031M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,3,1,0,160,99.38%,100.00%,11.244 Mbps,0.200 Mbps,0,0.00 Drop/Gbyte,0.00%,1,5.0492 GBytes,0.0838 GBytes,100.00%,5,4.79,0,0,2017,2017,3186,3186,0,34.20%,16,0,0,0,0,0.00%,0.00%,0.00%,0.00%,4.7,0.08,0.20 E,64.6,12.7,161,161,1,0,0,2017,2017,0,0,3460,5,1734,5,1734,5,0.00%,0,3600,3600,0,0.00%,0,3465,3186,0,0,0,100.00%,100.00%,100.00%,3186,1447,0,100.00%,1447,39.02%,100.00%,2017,0,100.00%,2017,Active,0,nokiaLTENordOst1
101320031M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disabled,0,nokiaLTENordOst1
101320031M2,0,1,25.00%,0,0,0,0,0,3,75.00%,0,0,0,0,0,147,6,0,0,147,100.00%,100.00%,17.358 Mbps,0.533 Mbps,0,0.00 Drop/Gbyte,0.00%,1,7.8034 GBytes,0.2232 GBytes,100.00%,7,7.49,0,0,2792,2792,4208,4208,0,42.30%,21,0,0,0,0,0.00%,0.00%,0.00%,0.00%,7.27,0.22,0.12 E,81.6,31.2,147,147,0,0,0,2792,2792,0,0,4501,7,2289,6,2289,6,0.00%,0,3600,3600,0,0.00%,0,4508,4208,0,0,0,100.00%,100.00%,100.00%,4208,1913,0,100.00%,1913,31.63%,100.00%,2792,0,100.00%,2792,Active,0,nokiaLTENordOst1
101320031M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disabled,0,nokiaLTENordOst1
101320031M3,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,146,10,0,0,146,100.00%,100.00%,5.362 Mbps,0.248 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.4112 GBytes,0.1039 GBytes,100.00%,2,2.35,0,0,2307,2307,3192,3192,0,30.60%,19,0,0,0,0,0.00%,0.00%,0.00%,0.00%,2.25,0.1,0.55 E,62.2,5,146,146,0,0,0,2307,2307,0,0,3453,3,1805,4,1805,4,0.00%,0,3600,3600,0,0.00%,0,3456,3192,0,0,0,100.00%,100.00%,100.00%,3192,1383,0,100.00%,1383,46.74%,100.00%,2307,0,100.00%,2307,Active,0,nokiaLTENordOst1
101320031M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disabled,0,nokiaLTENordOst1
101320032H1,0,0,0.00%,0,0,0,0,0,2,100.00%,0,0,0,0,0,111,1,0,0,111,100.00%,100.00%,4.036 Mbps,0.192 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.7988 GBytes,0.0800 GBytes,100.00%,2,1.76,0,0,2129,2129,3329,3329,0,23.30%,14,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1.68,0.08,0.90 E,74.5,13.3,111,111,0,0,0,2129,2129,0,0,3557,8,1869,9,1869,9,0.00%,0,3600,3600,0,0.00%,0,3565,3329,0,0,0,100.00%,100.00%,100.00%,3329,1451,0,100.00%,1451,77.70%,100.00%,2129,0,100.00%,2129,Active,0,nokiaLTENordOst1
101320032H2,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,110,4,0,0,110,100.00%,100.00%,1.146 Mbps,0.261 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.5027 GBytes,0.1071 GBytes,100.00%,0,0.58,0,0,2510,2510,3768,3767,0,14.90%,13,0,0,0,0,-0.05%,0.00%,0.05%,0.00%,0.47,0.11,0.01 E,38.8,28.1,110,110,0,0,0,2510,2510,2,0,3908,5,2149,7,2150,7,-0.03%,0,3600,3600,0,0.05%,2,3913,3767,-1,-1,0,100.05%,100.03%,100.00%,3768,1611,0,100.00%,1611,40.49%,100.00%,2510,0,100.00%,2510,Active,0,nokiaLTENordOst1
101320032H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,0,0,82,100.00%,100.00%,5.564 Mbps,0.776 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.5035 GBytes,0.3253 GBytes,100.00%,2,2.66,0,0,1918,1918,3349,3349,0,18.80%,15,0,0,0,0,0.00%,0.00%,0.06%,0.00%,2.33,0.33,0.07 E,48.4,35.3,82,82,0,0,0,1918,1918,2,0,3488,2,2173,2,2173,2,0.00%,0,3600,3600,0,0.06%,2,3490,3349,0,0,0,100.00%,100.00%,100.00%,3349,1174,0,100.00%,1174,35.24%,100.00%,1918,0,100.00%,1918,Active,0,nokiaLTENordOst1
101320032L1,1,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,42,7,0,0,42,100.00%,100.00%,1.119 Mbps,0.311 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.5038 GBytes,0.1307 GBytes,100.00%,0,0.6,0,0,204,205,303,303,0,10.50%,7,0,0,0,0,0.49%,0.49%,0.00%,0.00%,0.47,0.13,0.68 E,25.1,4.1,42,42,0,0,0,205,204,0,0,462,2,162,1,162,1,0.49%,0,3600,3600,0,0.00%,0,464,303,0,0,0,100.00%,100.00%,100.00%,303,140,0,100.00%,140,42.16%,99.51%,204,0,100.00%,204,Active,0,nokiaLTENordOst1
101320032L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,13,1,0,162,99.39%,100.00%,4.068 Mbps,0.102 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.4921 GBytes,0.0356 GBytes,100.00%,1,1.43,0,0,745,745,1224,1224,0,20.50%,5,0,0,0,0,0.00%,0.00%,0.07%,0.00%,1.39,0.04,0.12 E,37.5,1.5,163,163,1,0,0,745,745,1,0,1532,1,650,1,650,1,0.00%,0,3600,3600,0,0.07%,1,1533,1224,0,0,0,100.00%,100.00%,100.00%,1224,573,0,100.00%,573,41.62%,100.00%,745,0,100.00%,745,Active,0,nokiaLTENordOst1
101320032L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,22,100.00%,100.00%,5.390 Mbps,0.120 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.7774 GBytes,0.0386 GBytes,100.00%,2,1.69,0,0,164,164,223,223,0,15.40%,3,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1.66,0.04,0.11 E,47.3,2.8,22,22,0,0,0,164,164,0,0,332,1,107,1,107,1,0.00%,0,3600,3600,0,0.00%,0,333,223,0,0,0,100.00%,100.00%,100.00%,223,115,0,100.00%,115,62.51%,100.00%,164,0,100.00%,164,Active,0,nokiaLTENordOst1
101320032M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,45,100.00%,100.00%,42.193 Mbps,0.845 Mbps,0,0.00 Drop/Gbyte,0.00%,1,18.9836 GBytes,0.3544 GBytes,100.00%,18,18.03,0,0,388,388,643,643,0,51.80%,5,0,0,0,0,0.00%,0,0.13%,0.00%,17.68,0.35,0.34 E,62,16.8,45,45,0,0,0,388,388,1,0,767,1,352,0,352,0,0.00%,0,3600,3600,0,0.13%,1,768,643,0,0,0,100.00%,100.00%,0,643,291,0,100.00%,291,69.84%,100.00%,388,0,100.00%,388,Active,0,nokiaLTENordOst1
101320032M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,11,0,0,228,100.00%,100.00%,6.284 Mbps,0.338 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.8276 GBytes,0.1417 GBytes,100.00%,3,2.78,0,0,1038,1038,1589,1589,0,16.20%,14,0,0,0,0,0.00%,0.00%,0.00%,0.00%,2.63,0.14,1.33 E,71.2,13.5,228,228,0,0,0,1038,1038,0,0,1889,1,939,1,939,1,0.00%,0,3600,3600,0,0.00%,0,1890,1589,0,0,0,100.00%,100.00%,100.00%,1589,649,0,100.00%,649,29.29%,100.00%,1038,0,100.00%,1038,Active,0,nokiaLTENordOst1
101320032M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,100.00%,0,7.280 Mbps,0.177 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.9747 GBytes,0.0685 GBytes,100.00%,3,2.84,0,0,464,464,652,652,0,21.00%,6,0,0,0,0,0.00%,0,0.00%,0,2.77,0.07,0.00 E,61.9,2.9,31,31,0,0,0,464,464,0,0,729,0,404,0,404,0,0.00%,0,3600,3600,0,0.00%,0,729,652,0,0,0,100.00%,100.00%,0,652,248,0,100.00%,248,46.97%,100.00%,464,0,100.00%,464,Active,0,nokiaLTENordOst1
101320033H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,0,0,80,100.00%,100.00%,1.893 Mbps,0.110 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.2987 GBytes,0.0187 GBytes,100.00%,0,0.3,0,0,575,575,900,900,0,1.60%,3,0,0,0,0,0.00%,0,0.00%,0,0.28,0.02,0.01 E,113,4.6,80,80,0,0,0,575,575,0,0,1043,0,524,0,524,0,0.00%,0,3600,3600,0,0.00%,0,1043,900,0,0,0,100.00%,100.00%,0,900,376,0,100.00%,376,38.13%,100.00%,575,0,100.00%,575,Active,0,nokiaLTENordOst1
101320033H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,3,41,0,141,77.47%,100.00%,9.403 Mbps,0.653 Mbps,0,0.00 Drop/Gbyte,0.00%,1,4.2285 GBytes,0.2739 GBytes,100.00%,4,4.21,0,0,2794,2794,4512,4512,0,27.40%,18,0,0,0,0,0.00%,0.00%,0.17%,50.00%,3.94,0.27,0.25 E,129.7,4.5,142,142,1,0,0,2794,2794,8,1,4654,2,2410,3,2410,3,0.00%,0,3600,3600,0,0.19%,9,4656,4512,0,0,0,100.00%,100.00%,100.00%,4512,2099,0,100.00%,2099,63.84%,100.00%,2794,0,100.00%,2794,Active,0,nokiaLTENordOst1
101320033H3,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,298,4,103,0,195,65.44%,100.00%,3.671 Mbps,0.302 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.6468 GBytes,0.1265 GBytes,100.00%,2,1.66,0,0,4709,4709,4914,4914,0,26.80%,26,0,0,0,0,0.00%,0.00%,0.02%,0.00%,1.53,0.13,0.32 E,46.1,24.9,196,196,1,0,0,4709,4709,1,0,5134,9,3028,11,3028,11,0.00%,0,3600,3600,0,0.02%,1,5143,4914,0,0,0,100.00%,100.00%,100.00%,4914,1875,0,100.00%,1875,26.66%,100.00%,4709,0,100.00%,4709,Active,0,nokiaLTENordOst1
101320033L1,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,64,6,1,0,63,98.44%,100.00%,1.079 Mbps,0.094 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.4858 GBytes,0.0395 GBytes,100.00%,0,0.49,0,0,897,897,1197,1200,0,6.50%,6,0,0,0,0,0.16%,0.00%,0.14%,0.00%,0.45,0.04,0.66 E,42.4,2.4,64,64,1,0,0,897,897,2,0,1413,3,641,2,640,2,0.25%,0,3600,3600,0,0.14%,2,1416,1200,1,3,0,99.84%,99.75%,100.00%,1197,557,2,99.64%,555,21.87%,100.00%,897,0,100.00%,897,Active,0,nokiaLTENordOst1
101320033L2,4,0,0.00%,0,0,0,0,0,5,100.00%,0,0,0,0,0,188,5,104,0,84,44.68%,100.00%,24.528 Mbps,0.484 Mbps,0,0.00 Drop/Gbyte,0.00%,1,11.0360 GBytes,0.2032 GBytes,100.00%,10,10.48,0,0,4291,4295,6475,6475,0,63.10%,18,0,0,0,0,0.09%,0.09%,0.00%,0.00%,10.28,0.2,1.71 E,89.3,4.7,84,84,0,0,0,4295,4291,0,0,6852,7,3614,5,3614,5,0.09%,0,3600,3600,0,0.00%,0,6859,6475,0,0,0,100.00%,100.00%,100.00%,6475,2856,0,100.00%,2856,41.11%,99.91%,4291,0,100.00%,4291,Active,0,nokiaLTENordOst1
101320033L3,1,0,0.00%,0,0,0,0,0.00%,3,100.00%,1,0,100.00%,1,100.00%,124,3,37,0,87,70.16%,100.00%,9.006 Mbps,0.623 Mbps,0,0.00 Drop/Gbyte,0.00%,1,4.0522 GBytes,0.2615 GBytes,100.00%,4,4.04,0,1,6113,6114,6239,6241,0,39.20%,17,1,0,100.00%,1,0.05%,0.02%,0.00%,0.00%,3.77,0.26,0.11 E,53.8,9,88,88,1,1,1,6114,6113,0,0,6676,11,3452,10,3451,10,0.05%,0,3600,3600,0,0.00%,0,6687,6241,1,2,0,99.97%,99.97%,100.00%,6239,2779,1,99.96%,2778,29.24%,99.98%,6113,0,100.00%,6113,Active,0,nokiaLTENordOst1
101320033M1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,12,100.00%,100.00%,0.786 Mbps,0.019 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.0345 GBytes,0.0011 GBytes,100.00%,0,0.03,0,0,39,40,67,67,0,1.80%,1,0,0,0,0,2.50%,0,0.00%,0,0.03,0,0.01 E,4.6,0.2,12,12,0,0,0,40,39,0,0,99,0,30,0,30,0,2.50%,0,3600,3600,0,0.00%,0,99,67,0,0,0,100.00%,100.00%,0,67,37,0,100.00%,37,51.00%,97.50%,39,0,100.00%,39,Active,0,nokiaLTENordOst1
101320033M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,5,57,0,188,76.73%,100.00%,5.837 Mbps,0.175 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.6072 GBytes,0.0731 GBytes,100.00%,2,2.5,0,0,3011,3011,4696,4694,0,27.10%,18,0,0,0,0,-0.04%,0.00%,0.00%,0.00%,2.43,0.07,0.02 E,70,15.5,189,189,1,0,0,3011,3011,0,0,4992,1,2567,1,2568,1,-0.04%,0,3600,3600,0,0.00%,0,4993,4694,-1,-2,0,100.04%,100.04%,100.00%,4696,2126,-1,100.05%,2127,51.48%,100.00%,3011,0,100.00%,3011,Active,0,nokiaLTENordOst1
101320033M3,2,0,0,1,0,100.00%,1,100.00%,0,0,0,0,0,0,0.00%,388,12,178,7,210,54.12%,41.67%,11.552 Mbps,0.574 Mbps,0,0.00 Drop/Gbyte,0.00%,1,5.1979 GBytes,0.2409 GBytes,100.00%,5,5.08,0,1,3782,3784,4204,4204,0,43.20%,24,1,0,100.00%,1,0.05%,0.05%,0.13%,0.00%,4.84,0.24,1.21 E,79,15,217,217,7,1,1,3784,3782,6,0,4510,4,2368,3,2368,3,0.05%,0,3600,3600,0,0.13%,6,4514,4204,0,0,0,100.00%,100.00%,100.00%,4204,1833,0,100.00%,1833,23.00%,99.95%,3782,0,100.00%,3782,Active,0,nokiaLTENordOst1
101320034H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5,0,0,83,100.00%,100.00%,2.140 Mbps,0.080 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.8850 GBytes,0.0314 GBytes,100.00%,1,0.86,0,0,1844,1844,2799,2799,0,13.60%,15,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.82,0.03,0.06 E,58.4,4,83,83,0,0,0,1844,1844,0,0,2900,1,1643,3,1643,3,0.00%,0,3600,3600,0,0.00%,0,2901,2799,0,0,0,100.00%,100.00%,100.00%,2799,1153,0,100.00%,1153,29.88%,100.00%,1844,0,100.00%,1844,Active,0,nokiaLTENordOst1
101320034H2,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,195,3,0,0,195,100.00%,100.00%,8.069 Mbps,0.438 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.4232 GBytes,0.1739 GBytes,100.00%,3,3.36,0,0,1717,1717,2492,2492,0,11.40%,16,0,0,0,0,0.00%,0.00%,0.00%,0.00%,3.19,0.17,0.17 E,203,49.2,195,195,0,0,0,1717,1717,0,0,2715,4,1665,3,1665,3,0.00%,0,3600,3600,0,0.00%,0,2719,2492,0,0,0,100.00%,100.00%,100.00%,2492,824,0,100.00%,824,50.86%,100.00%,1717,0,100.00%,1717,Active,0,nokiaLTENordOst1
101320034H3,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,98,1,0,0,98,100.00%,100.00%,1.054 Mbps,0.054 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.2339 GBytes,0.0120 GBytes,100.00%,0,0.23,0,0,587,587,921,921,0,9.90%,6,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.22,0.01,0.01 E,56.6,3.5,98,98,0,0,0,587,587,0,0,1083,1,505,1,505,1,0.00%,0,3600,3600,0,0.00%,0,1084,921,0,0,0,100.00%,100.00%,100.00%,921,415,0,100.00%,415,46.91%,100.00%,587,0,100.00%,587,Active,0,nokiaLTENordOst1
101320034L1,0,0,0.00%,0,0,0,0,0.00%,1,100.00%,1,1,0.00%,0,100.00%,145,37,0,0,145,100.00%,100.00%,7.436 Mbps,0.870 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.3458 GBytes,0.3646 GBytes,100.00%,3,3.48,0,0,1128,1128,1966,1966,0,40.10%,25,1,1,0.00%,0,0.00%,0.00%,0.00%,0.00%,3.12,0.36,2.76 E,47.4,12.9,145,145,0,1,1,1128,1128,0,0,2356,5,1086,4,1086,4,0.00%,0,3600,3600,0,0.00%,0,2361,1966,0,0,0,100.00%,100.00%,100.00%,1966,876,0,100.00%,876,34.81%,100.00%,1128,0,100.00%,1128,Active,0,nokiaLTENordOst1
101320034L2,0,0,0.00%,0,0,0,0,0,2,100.00%,0,0,0,0,0,79,0,0,0,79,100.00%,0,2.271 Mbps,0.090 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.0141 GBytes,0.0376 GBytes,100.00%,1,0.98,0,0,1145,1145,1836,1836,0,17.90%,10,0,0,0,0,0.00%,0,0.00%,0.00%,0.94,0.04,0.01 E,40.5,3.7,79,79,0,0,0,1145,1145,0,0,2041,1,1075,0,1075,0,0.00%,0,3600,3600,0,0.00%,0,2042,1836,0,0,0,100.00%,100.00%,0,1836,761,0,100.00%,761,24.17%,100.00%,1145,0,100.00%,1145,Active,0,nokiaLTENordOst1
101320034L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3,0,0,71,100.00%,100.00%,4.537 Mbps,0.174 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.0132 GBytes,0.0714 GBytes,100.00%,2,1.95,0,0,1779,1779,2607,2607,0,23.70%,15,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1.87,0.07,1.87 E,53.2,8.7,71,71,0,0,0,1779,1779,0,0,2794,7,1464,6,1464,6,0.00%,0,3600,3600,0,0.00%,0,2801,2607,0,0,0,100.00%,100.00%,100.00%,2607,1137,0,100.00%,1137,30.75%,100.00%,1779,0,100.00%,1779,Active,0,nokiaLTENordOst1
101320034M1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,96,100.00%,100.00%,6.733 Mbps,0.413 Mbps,0,0.00 Drop/Gbyte,0.00%,1,3.0295 GBytes,0.1735 GBytes,100.00%,3,2.99,0,0,1346,1345,2017,2017,0,26.90%,16,0,0,0,0,-0.07%,-0.07%,0.00%,0.00%,2.82,0.17,0.16 E,148.9,10.9,96,96,0,0,0,1345,1346,0,0,2174,4,1222,3,1222,3,-0.07%,0,3600,3600,0,0.00%,0,2178,2017,0,0,0,100.00%,100.00%,100.00%,2017,792,0,100.00%,792,36.25%,100.07%,1346,0,100.00%,1346,Active,0,nokiaLTENordOst1
101320034M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,7,0,0,137,100.00%,100.00%,2.515 Mbps,0.082 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.0498 GBytes,0.0317 GBytes,100.00%,1,1.01,0,0,1057,1057,1735,1735,0,12.60%,8,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.98,0.03,0.15 E,57.4,2,137,137,0,0,0,1057,1057,0,0,1990,1,966,1,966,1,0.00%,0,3600,3600,0,0.00%,0,1991,1735,0,0,0,100.00%,100.00%,100.00%,1735,768,0,100.00%,768,46.92%,100.00%,1057,0,100.00%,1057,Active,0,nokiaLTENordOst1
